_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-6.8,L1k:265972,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_06896:RPS6KA1@HT29@2uL:96h (DN),,-6.8,4.5,7,10173,100,383,17,4.4,1.1,47|211|847|1798|2597|2806|4144|5223|5438|6184|7167|7358|22934|27349|51495|55748|65057,ACLY|ALAS1|CAT|DPAGT1|GAPDH|GOT2|MAT2A|PGAM1|POLR2I|RPN1|TPI1|UGDH|RPIA|MCAT|HACD3|CNDP2|ACD,-3.5,0
1,-6.6,L1k:257867,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_03937:MLST8@MCF7@2uL:96h (DN),,-6.6,5,7.1,10173,80,383,15,3.9,0.99,128|514|622|1340|1738|2954|4860|5438|6390|7264|7298|10476|22934|29796|55256,ADH5|ATP5F1E|BDH1|COX6B1|DLD|GSTZ1|PNP|POLR2I|SDHB|GFUS|TYMS|ATP5PD|RPIA|UQCR10|ADI1,-3.4,0
1,-6.5,L1k:257079,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_03666:CISD1@MCF7@2uL:96h (DN),,-6.5,4.9,6.9,10173,82,383,15,3.9,0.99,978|1340|1503|2539|2582|2821|3156|5223|5230|5438|7167|7298|9296|51382|55256,CDA|COX6B1|CTPS1|G6PD|GALE|GPI|HMGCR|PGAM1|PGK1|POLR2I|TPI1|TYMS|ATP6V1F|ATP6V1D|ADI1,-3.2,0
1,-6.2,L1k:269764,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_07922:TRIM29@HT29@2uL:96h (DN),,-6.2,5,6.8,10173,75,383,14,3.7,0.96,533|1537|1738|2058|5223|5236|6184|6390|7298|7358|23659|51382|55256|55748,ATP6V0B|CYC1|DLD|EPRS1|PGAM1|PGM1|RPN1|SDHB|TYMS|UGDH|PLA2G15|ATP6V1D|ADI1|CNDP2,-3.1,0
1,-6.1,L1k:239568,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00328:CLK3@MCF7@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,128|533|1738|2203|2539|2582|3251|4860|6390|22934|23193|29796|51382|54107|55256|55748,ADH5|ATP6V0B|DLD|FBP1|G6PD|GALE|HPRT1|PNP|SDHB|RPIA|GANAB|UQCR10|ATP6V1D|POLE3|ADI1|CNDP2,-3.1,0
1,-6.1,L1k:240280,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00454:DNMT3A@A549@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,1738|2597|4144|4860|5438|6117|6184|6390|7086|7167|7358|51495|54205|55748|57016|374291,DLD|GAPDH|MAT2A|PNP|POLR2I|RPA1|RPN1|SDHB|TKT|TPI1|UGDH|HACD3|CYCS|CNDP2|AKR1B10|NDUFS7,-3.1,0
1,-6.1,L1k:241741,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00657:GNG4@VCAP@3uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,47|158|622|2184|2762|3417|4191|5441|6709|7086|7390|22934|26227|29796|51082|51495,ACLY|ADSL|BDH1|FAH|GMDS|IDH1|MDH2|POLR2L|SPTAN1|TKT|UROS|RPIA|PHGDH|UQCR10|POLR1D|HACD3,-3.1,0
1,-6.1,L1k:242640,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00783:HPRT1@PC3@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,128|1329|1337|1537|1738|2987|3157|5438|7381|10476|22934|25796|29796|51082|54205|55748,ADH5|COX5B|COX6A1|CYC1|DLD|GUK1|HMGCS1|POLR2I|UQCRB|ATP5PD|RPIA|PGLS|UQCR10|POLR1D|CYCS|CNDP2,-3.1,0
1,-6.1,L1k:242756,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00796:DNAJB2@HEPG2@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,471|847|1738|2184|2673|2731|3242|4704|4723|5198|5223|6389|7167|7298|8733|22934,ATIC|CAT|DLD|FAH|GFPT1|GLDC|HPD|NDUFA9|NDUFV1|PFAS|PGAM1|SDHA|TPI1|TYMS|GPAA1|RPIA,-3.1,0
1,-6.1,L1k:245196,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_01174:PEX13@VCAP@3uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,31|516|533|622|3157|3417|4128|4728|4860|6117|7298|29796|51082|51382|55163|55256,ACACA|ATP5MC1|ATP6V0B|BDH1|HMGCS1|IDH1|MAOA|NDUFS8|PNP|RPA1|TYMS|UQCR10|POLR1D|ATP6V1D|PNPO|ADI1,-3.1,0
1,-6.1,L1k:246394,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_01327:PSPH@A549@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,128|2539|2597|3157|3251|4144|5223|5438|6184|7086|7167|7358|22934|51495|54205|57016,ADH5|G6PD|GAPDH|HMGCS1|HPRT1|MAT2A|PGAM1|POLR2I|RPN1|TKT|TPI1|UGDH|RPIA|HACD3|CYCS|AKR1B10,-3.1,0
1,-6.1,L1k:247578,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_01519:SET@HEPG2@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,1537|2058|2224|3157|3251|4704|5223|5438|6184|6390|7167|7298|7358|7390|23659|25796,CYC1|EPRS1|FDPS|HMGCS1|HPRT1|NDUFA9|PGAM1|POLR2I|RPN1|SDHB|TPI1|TYMS|UGDH|UROS|PLA2G15|PGLS,-3.1,0
1,-6.1,L1k:250151,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_01998:ABCC3@A549@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,1738|2058|3157|4144|4860|5438|5440|6184|6390|7086|7167|7358|51495|54205|55748|57016,DLD|EPRS1|HMGCS1|MAT2A|PNP|POLR2I|POLR2K|RPN1|SDHB|TKT|TPI1|UGDH|HACD3|CYCS|CNDP2|AKR1B10,-3.1,0
1,-6.1,L1k:255112,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_03037:TMEM97@MCF7@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,353|445|471|514|1329|1337|3157|5223|5438|6390|7086|7167|10269|22934|29796|51082,APRT|ASS1|ATIC|ATP5F1E|COX5B|COX6A1|HMGCS1|PGAM1|POLR2I|SDHB|TKT|TPI1|ZMPSTE24|RPIA|UQCR10|POLR1D,-3.1,0
1,-6.1,L1k:259357,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_04718:RPL39L@HT29@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,2058|2597|3157|4144|4245|4860|5223|5438|6117|6120|6184|7086|7167|7298|8833|65057,EPRS1|GAPDH|HMGCS1|MAT2A|MGAT1|PNP|PGAM1|POLR2I|RPA1|RPE|RPN1|TKT|TPI1|TYMS|GMPS|ACD,-3.1,0
1,-6.1,L1k:261383,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_05942:CBS@HT29@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,506|1537|2023|2356|2821|4245|5223|5438|6390|6723|7086|7167|7264|7386|23193|374291,ATP5F1B|CYC1|ENO1|FPGS|GPI|MGAT1|PGAM1|POLR2I|SDHB|SRM|TKT|TPI1|GFUS|UQCRFS1|GANAB|NDUFS7,-3.1,0
1,-6.1,L1k:263594,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_06386:HNMT@HT29@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,128|1329|1337|1743|1854|2597|2806|3157|4144|4729|5223|5438|5439|6184|7167|79947,ADH5|COX5B|COX6A1|DLST|DUT|GAPDH|GOT2|HMGCS1|MAT2A|NDUFV2|PGAM1|POLR2I|POLR2J|RPN1|TPI1|DHDDS,-3.1,0
1,-6.1,L1k:271668,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_08993:DHDDS@MCF7@2uL:96h (DN),,-6.1,4.2,6.5,10173,100,383,16,4.2,1,211|1738|4860|5223|5373|5432|5438|6184|7298|7358|22934|27349|54802|55256|55748|65057,ALAS1|DLD|PNP|PGAM1|PMM2|POLR2C|POLR2I|RPN1|TYMS|UGDH|RPIA|MCAT|TRIT1|ADI1|CNDP2|ACD,-3.1,0
1,-6,L1k:251264,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_02213:TRAF4@VCAP@3uL:96h (DN),,-6,5.6,6.9,10173,57,383,12,3.1,0.89,31|622|1353|2058|3157|3417|5226|5441|7086|7358|29796|51082,ACACA|BDH1|COX11|EPRS1|HMGCS1|IDH1|PGD|POLR2L|TKT|UGDH|UQCR10|POLR1D,-3,0
1,-5.9,L1k:241983,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00702:GSTM1@A375@2uL:96h (DN),,-5.9,5.1,6.7,10173,68,383,13,3.4,0.93,128|2937|5223|5236|5435|5436|5438|5441|7086|7167|7264|7298|29796,ADH5|GSS|PGAM1|PGM1|POLR2F|POLR2G|POLR2I|POLR2L|TKT|TPI1|GFUS|TYMS|UQCR10,-3,0
1,-5.8,L1k:267782,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_07314:ASAP2@A375@2uL:96h (DN),,-5.8,4.6,6.4,10173,81,383,14,3.7,0.96,132|498|509|2023|2805|3422|3628|5033|5223|5230|7167|7298|9524|51495,ADK|ATP5F1A|ATP5F1C|ENO1|GOT1|IDI1|INPP1|P4HA1|PGAM1|PGK1|TPI1|TYMS|TECR|HACD3,-2.8,0
1,-5.7,L1k:265338,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_06754:PPARD@HCC515@4uL:96h (DN),,-5.7,5.3,6.6,10173,60,383,12,3.1,0.89,533|661|1738|3157|3251|4719|4942|5230|7167|51382|55256|79888,ATP6V0B|POLR3D|DLD|HMGCS1|HPRT1|NDUFS1|OAT|PGK1|TPI1|ATP6V1D|ADI1|LPCAT1,-2.8,0
1,-5.7,L1k:249834,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_01951:BLZF1@A375@2uL:96h (DN),,-5.7,6.5,7,10173,41,383,10,2.6,0.81,128|1537|5223|5438|6390|7086|8733|22934|25796|65057,ADH5|CYC1|PGAM1|POLR2I|SDHB|TKT|GPAA1|RPIA|PGLS|ACD,-2.8,0
1,-5.6,L1k:236618,M1,1,0,L1000 cDNA,93,cDNA:CMAP-HSF-TRIM21:TRIM21@HEK293T@200ng:48h (DN),,-5.6,4.4,6.2,10173,84,383,14,3.7,0.96,34|514|2632|2954|3251|3612|5033|5223|5431|5438|7298|22934|29796|54995,ACADM|ATP5F1E|GBE1|GSTZ1|HPRT1|IMPA1|P4HA1|PGAM1|POLR2B|POLR2I|TYMS|RPIA|UQCR10|OXSM,-2.7,0
1,-5.6,L1k:253239,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_02565:RALBP1@HT29@2uL:96h (DN),,-5.6,4.4,6.2,10173,84,383,14,3.7,0.96,128|539|1738|2098|2224|2597|3157|3251|3422|5160|5439|7167|23743|54205,ADH5|ATP5PO|DLD|ESD|FDPS|GAPDH|HMGCS1|HPRT1|IDI1|PDHA1|POLR2J|TPI1|BHMT2|CYCS,-2.7,0
1,-5.6,L1k:242482,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00770:HOXA2@MCF7@2uL:96h (DN),,-5.6,5.6,6.6,10173,52,383,11,2.9,0.85,1340|2539|2821|3939|4728|5427|5438|7167|7358|29796|54205,COX6B1|G6PD|GPI|LDHA|NDUFS8|POLE2|POLR2I|TPI1|UGDH|UQCR10|CYCS,-2.7,0
1,-5.5,L1k:241369,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00597:FUT1@MCF7@2uL:96h (DN),,-5.5,8.2,7.2,10173,26,383,8,2.1,0.73,128|514|2954|3417|4726|5441|7298|29796,ADH5|ATP5F1E|GSTZ1|IDH1|NDUFS6|POLR2L|TYMS|UQCR10,-2.7,0
1,-5.5,L1k:267183,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_07158:ZNF74@VCAP@3uL:96h (DN),,-5.5,4.1,6,10173,98,383,15,3.9,0.99,501|1798|3417|3614|4706|5425|7298|7372|8802|29796|51082|51382|51728|55256|64768,ALDH7A1|DPAGT1|IDH1|IMPDH1|NDUFAB1|POLD2|TYMS|UMPS|SUCLG1|UQCR10|POLR1D|ATP6V1D|POLR3K|ADI1|IPPK,-2.7,0
1,-5.5,L1k:270399,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_08275:TLR8@HCC515@4uL:96h (DN),,-5.5,4.1,6,10173,98,383,15,3.9,0.99,353|1603|3251|3628|4245|5033|5223|5438|6389|7167|7298|7358|22934|51382|54802,APRT|DAD1|HPRT1|INPP1|MGAT1|P4HA1|PGAM1|POLR2I|SDHA|TPI1|TYMS|UGDH|RPIA|ATP6V1D|TRIT1,-2.7,0
1,-5.4,L1k:245612,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_01242:POLR2I@VCAP@3uL:96h (DN),,-5.4,5,6.3,10173,64,383,12,3.1,0.89,440|1738|2098|2184|2539|3417|3988|5226|7358|26227|29796|51382,ASNS|DLD|ESD|FAH|G6PD|IDH1|LIPA|PGD|UGDH|PHGDH|UQCR10|ATP6V1D,-2.7,0
1,-5.4,L1k:246742,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_01375:RARA@MCF7@2uL:96h (DN),,-5.4,6,6.6,10173,44,383,10,2.6,0.81,128|622|2582|2954|3157|5223|7167|26227|29796|54205,ADH5|BDH1|GALE|GSTZ1|HMGCS1|PGAM1|TPI1|PHGDH|UQCR10|CYCS,-2.7,0
1,-5.4,L1k:264709,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_06649:CNOT4@HT29@2uL:96h (DN),,-5.4,4.5,6.1,10173,76,383,13,3.4,0.93,132|262|516|1340|1355|1738|4694|5438|5832|6709|7167|29796|84890,ADK|AMD1|ATP5MC1|COX6B1|COX15|DLD|NDUFA1|POLR2I|ALDH18A1|SPTAN1|TPI1|UQCR10|ADO,-2.7,0
1,-5.3,L1k:236367,M1,1,0,L1000 cDNA,93,cDNA:CMAP-HSF-RXRB:RXRB@HEK293T@200ng:48h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,128|501|533|1738|2224|3251|3988|4191|4698|4702|4728|5438|5440|7381|54205,ADH5|ALDH7A1|ATP6V0B|DLD|FDPS|HPRT1|LIPA|MDH2|NDUFA5|NDUFA8|NDUFS8|POLR2I|POLR2K|UQCRB|CYCS,-2.7,0
1,-5.3,L1k:236873,M1,1,0,L1000 cDNA,93,cDNA:CMAP-HSF-ZNF238:ZNF238@HEK293T@200ng:48h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,38|501|533|847|1738|3251|4191|4698|4702|5160|5223|5440|6392|7381|54205,ACAT1|ALDH7A1|ATP6V0B|CAT|DLD|HPRT1|MDH2|NDUFA5|NDUFA8|PDHA1|PGAM1|POLR2K|SDHD|UQCRB|CYCS,-2.7,0
1,-5.3,L1k:238694,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00175:ZFP36L1@HCC515@4uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,533|2224|2597|2673|3157|3422|4702|6390|6709|7358|8560|10063|54205|55256|55500,ATP6V0B|FDPS|GAPDH|GFPT1|HMGCS1|IDI1|NDUFA8|SDHB|SPTAN1|UGDH|DEGS1|COX17|CYCS|ADI1|ETNK1,-2.7,0
1,-5.3,L1k:239750,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00376:CSK@HCC515@4uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,533|2023|2058|3628|5223|5236|5427|6184|6390|7167|7298|22934|23463|26227|55256,ATP6V0B|ENO1|EPRS1|INPP1|PGAM1|PGM1|POLE2|RPN1|SDHB|TPI1|TYMS|RPIA|ICMT|PHGDH|ADI1,-2.7,0
1,-5.3,L1k:242051,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00706:GTF2B@VCAP@3uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,440|471|501|533|622|3157|3417|3988|4191|6117|29796|51082|55163|55256|55748,ASNS|ATIC|ALDH7A1|ATP6V0B|BDH1|HMGCS1|IDH1|LIPA|MDH2|RPA1|UQCR10|POLR1D|PNPO|ADI1|CNDP2,-2.7,0
1,-5.3,L1k:244041,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_00985:MCL1@MCF7@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,128|262|1738|2539|3157|4860|5223|6390|7298|9524|22934|26227|29796|51382|55748,ADH5|AMD1|DLD|G6PD|HMGCS1|PNP|PGAM1|SDHB|TYMS|TECR|RPIA|PHGDH|UQCR10|ATP6V1D|CNDP2,-2.7,0
1,-5.3,L1k:248256,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_01644:TAP1@A549@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,128|661|1841|2582|3157|4860|5223|5236|5436|5441|7167|7298|7371|22934|55748,ADH5|POLR3D|DTYMK|GALE|HMGCS1|PNP|PGAM1|PGM1|POLR2G|POLR2L|TPI1|TYMS|UCK2|RPIA|CNDP2,-2.7,0
1,-5.3,L1k:251458,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_02249:KIAA0494@A549@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,353|1340|2937|4728|5223|5436|5438|7167|7264|7298|10476|29796|51382|55748|57016,APRT|COX6B1|GSS|NDUFS8|PGAM1|POLR2G|POLR2I|TPI1|GFUS|TYMS|ATP5PD|UQCR10|ATP6V1D|CNDP2|AKR1B10,-2.7,0
1,-5.3,L1k:252899,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_02497:YKT6@A375@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,353|4704|5223|5283|5438|6117|7086|7167|7264|7298|29796|51082|51495|55748|65057,APRT|NDUFA9|PGAM1|PIGH|POLR2I|RPA1|TKT|TPI1|GFUS|TYMS|UQCR10|POLR1D|HACD3|CNDP2|ACD,-2.7,0
1,-5.3,L1k:254562,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_02843:FTSJ1@A375@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,128|158|514|2582|5440|5441|7086|7167|7381|8801|22934|51382|54205|55256|55748,ADH5|ADSL|ATP5F1E|GALE|POLR2K|POLR2L|TKT|TPI1|UQCRB|SUCLG2|RPIA|ATP6V1D|CYCS|ADI1|CNDP2,-2.7,0
1,-5.3,L1k:255100,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_03037:TMEM97@A375@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,128|2224|3712|5160|5223|5498|6117|6472|6723|7086|7167|7389|51382|54205|65057,ADH5|FDPS|IVD|PDHA1|PGAM1|PPOX|RPA1|SHMT2|SRM|TKT|TPI1|UROD|ATP6V1D|CYCS|ACD,-2.7,0
1,-5.3,L1k:255462,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_03155:DHH@A549@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,128|1738|2058|3157|4860|5236|5438|6117|6184|6390|7086|7167|54205|55748|65057,ADH5|DLD|EPRS1|HMGCS1|PNP|PGM1|POLR2I|RPA1|RPN1|SDHB|TKT|TPI1|CYCS|CNDP2|ACD,-2.7,0
1,-5.3,L1k:257385,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_03798:PHTF2@MCF7@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,353|533|2539|2954|7358|7389|8560|9562|22934|23475|29796|51227|51495|54205|55256,APRT|ATP6V0B|G6PD|GSTZ1|UGDH|UROD|DEGS1|MINPP1|RPIA|QPRT|UQCR10|PIGP|HACD3|CYCS|ADI1,-2.7,0
1,-5.3,L1k:258672,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_04383:PCGF5@A375@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,128|353|513|2821|2937|3157|4728|5223|5438|6117|6675|7167|8813|9054|22934,ADH5|APRT|ATP5F1D|GPI|GSS|HMGCS1|NDUFS8|PGAM1|POLR2I|RPA1|UAP1|TPI1|DPM1|NFS1|RPIA,-2.7,0
1,-5.3,L1k:259088,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_04613:HSPB9@A549@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,471|1738|2539|3157|4860|5438|6184|7086|7167|7358|51495|51727|54205|55748|57016,ATIC|DLD|G6PD|HMGCS1|PNP|POLR2I|RPN1|TKT|TPI1|UGDH|HACD3|CMPK1|CYCS|CNDP2|AKR1B10,-2.7,0
1,-5.3,L1k:262129,M1,1,0,L1000 cDNA,93,cDNA:ccsbBroad304_06103:DMD@HT29@2uL:96h (DN),,-5.3,4,5.9,10173,100,383,15,3.9,0.99,2597|3157|5223|5373|5434|5438|5441|7298|7358|22934|29796|51382|54205|55256|55748,GAPDH|HMGCS1|PGAM1|PMM2|POLR2E|POLR2I|POLR2L|TYMS|UGDH|RPIA|UQCR10|ATP6V1D|CYCS|ADI1|CNDP2,-2.7,0
